,Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
1302,Zip,02324,MA,Plymouth County,Bridgewater,2022-02-28,6.5
1303,Zip,02330,MA,Plymouth County,Carver,2022-02-28,9.4
1304,Zip,02332,MA,Plymouth County,Duxbury,2022-02-28,7.0
1305,Zip,02333,MA,Plymouth County,East Bridgewater,2022-02-28,8.9
1306,Zip,02334,MA,Bristol County,Easton,2022-02-28,7.4
1307,Zip,02338,MA,Plymouth County,Halifax,2022-02-28,7.8
1308,Zip,02339,MA,Plymouth County,Hanover,2022-02-28,6.4
1309,Zip,02341,MA,Plymouth County,Hanson,2022-02-28,8.1
1310,Zip,02343,MA,Norfolk County,Holbrook,2022-02-28,7.1
1311,Zip,02346,MA,Plymouth County,Middleborough,2022-02-28,6.7
1312,Zip,02347,MA,Plymouth County,Lakeville,2022-02-28,6.9
1313,Zip,02351,MA,Plymouth County,Abington,2022-02-28,7.1
1314,Zip,02356,MA,Bristol County,Easton,2022-02-28,6.2
1315,Zip,02359,MA,Plymouth County,Pembroke,2022-02-28,6.9
1316,Zip,02360,MA,Plymouth County,Plymouth,2022-02-28,7.1
1317,Zip,02364,MA,Plymouth County,Kingston,2022-02-28,6.8
1318,Zip,02367,MA,Plymouth County,Plympton,2022-02-28,7.4
1319,Zip,02368,MA,Norfolk County,Randolph,2022-02-28,6.4
1320,Zip,02370,MA,Plymouth County,Rockland,2022-02-28,6.8
1321,Zip,02375,MA,Bristol County,Easton,2022-02-28,6.5
1322,Zip,02379,MA,Plymouth County,West Bridgewater,2022-02-28,7.5
1323,Zip,02382,MA,Plymouth County,Whitman,2022-02-28,6.7
1324,Zip,02420,MA,Middlesex County,Lexington,2022-02-28,6.6
1325,Zip,02421,MA,Middlesex County,Lexington,2022-02-28,6.1
1326,Zip,02445,MA,Norfolk County,Brookline,2022-02-28,4.5
1327,Zip,02446,MA,Norfolk County,Brookline,2022-02-28,4.6
1328,Zip,02451,MA,Middlesex County,Waltham,2022-02-28,5.3
1329,Zip,02452,MA,Middlesex County,Waltham,2022-02-28,5.3
1330,Zip,02453,MA,Middlesex County,Waltham,2022-02-28,5.2
1331,Zip,02454,MA,Middlesex County,Waltham,2022-02-28,5.4
1332,Zip,02458,MA,Middlesex County,Newton,2022-02-28,5.2
1333,Zip,02459,MA,Middlesex County,Newton,2022-02-28,6.4
1334,Zip,02460,MA,Middlesex County,Newton,2022-02-28,5.2
1335,Zip,02461,MA,Middlesex County,Newton,2022-02-28,6.1
1336,Zip,02462,MA,Middlesex County,Newton,2022-02-28,5.5
1337,Zip,02464,MA,Middlesex County,Newton,2022-02-28,5.0
1338,Zip,02465,MA,Middlesex County,Newton,2022-02-28,4.9
1339,Zip,02466,MA,Middlesex County,Newton,2022-02-28,4.8
1340,Zip,02467,MA,Norfolk County,Brookline,2022-02-28,5.4
1341,Zip,02468,MA,Middlesex County,Newton,2022-02-28,5.8
1342,Zip,02472,MA,Middlesex County,Watertown,2022-02-28,4.9
1343,Zip,02474,MA,Middlesex County,Arlington,2022-02-28,4.2
1344,Zip,02476,MA,Middlesex County,Arlington,2022-02-28,4.1
1345,Zip,02478,MA,Middlesex County,Belmont,2022-02-28,5.2
1346,Zip,02481,MA,Norfolk County,Wellesley,2022-02-28,7.8
1347,Zip,02482,MA,Norfolk County,Wellesley,2022-02-28,7.4
1348,Zip,02492,MA,Norfolk County,Needham,2022-02-28,7.0
1349,Zip,02493,MA,Middlesex County,Weston,2022-02-28,3.9
1350,Zip,02494,MA,Norfolk County,Needham,2022-02-28,9.5
1351,Zip,02532,MA,Barnstable County,Bourne,2022-02-28,8.0
1352,Zip,02534,MA,Barnstable County,Bourne,2022-02-28,5.1
1353,Zip,02535,MA,Dukes County,Chilmark,2022-02-28,4.6
1354,Zip,02536,MA,Barnstable County,East Falmouth,2022-02-28,9.0
1355,Zip,02537,MA,Barnstable County,East Sandwich,2022-02-28,8.2
1356,Zip,02538,MA,Plymouth County,White Island Shores,2022-02-28,6.8
1357,Zip,02539,MA,Dukes County,Edgartown,2022-02-28,5.4
1358,Zip,02540,MA,Barnstable County,Falmouth,2022-02-28,9.6
1359,Zip,02543,MA,Barnstable County,Woods Hole,2022-02-28,8.1
1360,Zip,02554,MA,Nantucket County,Nantucket,2022-02-28,5.4
1361,Zip,02556,MA,Barnstable County,North Falmouth,2022-02-28,9.8
1362,Zip,02557,MA,Dukes County,Oak Bluffs,2022-02-28,5.2
1363,Zip,02558,MA,Plymouth County,Wareham,2022-02-28,16.4
1364,Zip,02559,MA,Barnstable County,Bourne,2022-02-28,7.7
1365,Zip,02561,MA,Barnstable County,Bourne,2022-02-28,10.1
1366,Zip,02562,MA,Barnstable County,Bourne,2022-02-28,9.2
1367,Zip,02563,MA,Barnstable County,Sandwich,2022-02-28,8.5
1368,Zip,02564,MA,Nantucket County,Nantucket,2022-02-28,5.3
1369,Zip,02568,MA,Dukes County,Tisbury,2022-02-28,5.6
1370,Zip,02571,MA,Plymouth County,Wareham,2022-02-28,7.4
1371,Zip,02575,MA,Dukes County,West Tisbury,2022-02-28,5.2
1372,Zip,02576,MA,Plymouth County,Wareham,2022-02-28,7.0
1373,Zip,02601,MA,Barnstable County,Barnstable,2022-02-28,7.9
1374,Zip,02630,MA,Barnstable County,Barnstable,2022-02-28,7.9
1375,Zip,02631,MA,Barnstable County,Brewster,2022-02-28,8.7
1376,Zip,02632,MA,Barnstable County,Barnstable,2022-02-28,8.2
1377,Zip,02633,MA,Barnstable County,Chatham,2022-02-28,8.5
1378,Zip,02635,MA,Barnstable County,Barnstable,2022-02-28,9.1
1379,Zip,02637,MA,Barnstable County,Barnstable,2022-02-28,4.4
1380,Zip,02638,MA,Barnstable County,Dennis,2022-02-28,7.7
1381,Zip,02639,MA,Barnstable County,Dennis,2022-02-28,8.7
1382,Zip,02641,MA,Barnstable County,Dennis,2022-02-28,4.6
1383,Zip,02642,MA,Barnstable County,Eastham,2022-02-28,8.6
1384,Zip,02644,MA,Barnstable County,Forestdale,2022-02-28,8.4
1385,Zip,02645,MA,Barnstable County,Harwich,2022-02-28,6.7
1386,Zip,02646,MA,Barnstable County,Harwich Port,2022-02-28,6.8
1387,Zip,02648,MA,Barnstable County,Barnstable,2022-02-28,8.7
1388,Zip,02649,MA,Barnstable County,Mashpee,2022-02-28,7.9
1389,Zip,02650,MA,Barnstable County,Chatham,2022-02-28,7.2
1390,Zip,02651,TX,Comanche County,De Leon,2022-02-28,8.8
1391,Zip,02652,MA,Barnstable County,Truro,2022-02-28,6.8
1392,Zip,02653,MA,Barnstable County,Orleans,2022-02-28,7.5
1393,Zip,02655,MA,Barnstable County,Barnstable,2022-02-28,8.4
1394,Zip,02657,MA,Barnstable County,Provincetown,2022-02-28,6.4
1395,Zip,02659,MA,Barnstable County,Chatham,2022-02-28,8.0
1396,Zip,02660,MA,Barnstable County,Dennis,2022-02-28,8.5
1397,Zip,02663,TX,Liberty County,Rye,2022-02-28,11.4
1398,Zip,02664,MA,Barnstable County,Yarmouth,2022-02-28,8.5
1399,Zip,02666,MA,Barnstable County,Truro,2022-02-28,7.7
1400,Zip,02667,MA,Barnstable County,Wellfleet,2022-02-28,8.7
1401,Zip,02668,MA,Barnstable County,Barnstable,2022-02-28,9.0
1402,Zip,02670,MA,Barnstable County,Dennis,2022-02-28,8.0
1403,Zip,02671,MA,Barnstable County,West Harwich,2022-02-28,7.7
1404,Zip,02673,MA,Barnstable County,Yarmouth,2022-02-28,8.4
1405,Zip,02675,MA,Barnstable County,Yarmouth,2022-02-28,8.1
1406,Zip,02702,MA,Bristol County,Freetown,2022-02-28,5.5
1407,Zip,02703,MA,Bristol County,Attleboro,2022-02-28,6.8
1408,Zip,02713,MA,Dukes County,Gosnold,2022-02-28,4.4
1409,Zip,02714,MA,Bristol County,Dartmouth,2022-02-28,6.5
1410,Zip,02715,MA,Bristol County,Dighton,2022-02-28,6.4
1411,Zip,02717,MA,Bristol County,Freetown,2022-02-28,7.8
1412,Zip,02718,MA,Bristol County,Taunton,2022-02-28,5.6
1413,Zip,02719,MA,Bristol County,Fairhaven,2022-02-28,6.7
1414,Zip,02720,MA,Bristol County,Fall River,2022-02-28,7.2
1415,Zip,02721,MA,Bristol County,Fall River,2022-02-28,7.5
1416,Zip,02722,MA,Bristol County,Fall River,2022-02-28,6.6
1417,Zip,02723,MA,Bristol County,Fall River,2022-02-28,8.6
1418,Zip,02724,MA,Bristol County,Fall River,2022-02-28,7.8
1419,Zip,02725,MA,Bristol County,Somerset,2022-02-28,7.4
1420,Zip,02726,MA,Bristol County,Somerset,2022-02-28,7.4
1421,Zip,02738,MA,Plymouth County,Marion,2022-02-28,7.3
1422,Zip,02739,MA,Plymouth County,Mattapoisett,2022-02-28,7.5
1423,Zip,02740,MA,Bristol County,New Bedford,2022-02-28,7.9
1424,Zip,02743,MA,Bristol County,Acushnet,2022-02-28,6.9
1425,Zip,02744,MA,Bristol County,New Bedford,2022-02-28,8.2
1426,Zip,02745,MA,Bristol County,New Bedford,2022-02-28,8.4
1427,Zip,02746,MA,Bristol County,New Bedford,2022-02-28,8.1
1428,Zip,02747,MA,Bristol County,Dartmouth,2022-02-28,7.2
1429,Zip,02748,MA,Bristol County,Dartmouth,2022-02-28,7.0
1430,Zip,02760,MA,Bristol County,North Attleboro,2022-02-28,6.7
1431,Zip,02762,MA,Norfolk County,Plainville,2022-02-28,5.9
1432,Zip,02763,MA,Bristol County,North Attleboro,2022-02-28,6.5
1433,Zip,02764,MA,Bristol County,Dighton,2022-02-28,5.7
1434,Zip,02766,MA,Bristol County,Norton,2022-02-28,4.8
1435,Zip,02767,MA,Bristol County,Raynham,2022-02-28,9.2
1436,Zip,02769,MA,Bristol County,Rehoboth,2022-02-28,6.2
1437,Zip,02770,MA,Plymouth County,Rochester,2022-02-28,7.3
1438,Zip,02771,MA,Bristol County,Seekonk,2022-02-28,6.6
1439,Zip,02777,MA,Bristol County,Swansea,2022-02-28,7.5
1440,Zip,02779,MA,Bristol County,Berkley,2022-02-28,5.4
1441,Zip,02780,MA,Bristol County,Taunton,2022-02-28,6.3
1442,Zip,02790,MA,Bristol County,Westport,2022-02-28,6.4
1443,Zip,02791,MA,Bristol County,Westport,2022-02-28,6.6
1444,Zip,02802,RI,Providence County,Manville,2022-02-28,2.8
1445,Zip,02804,RI,Washington County,Hopkinton,2022-02-28,8.0
1446,Zip,02806,RI,Bristol County,Barrington,2022-02-28,4.8
1447,Zip,02807,RI,Washington County,New Shoreham,2022-02-28,7.3
1448,Zip,02808,RI,Washington County,Bradford,2022-02-28,8.6
1449,Zip,02809,RI,Bristol County,Bristol,2022-02-28,4.8
1450,Zip,02812,RI,Washington County,Richmond,2022-02-28,7.6
1451,Zip,02813,RI,Washington County,Charlestown,2022-02-28,8.8
1452,Zip,02814,RI,Providence County,Glocester,2022-02-28,6.2
1453,Zip,02815,RI,Providence County,Scituate,2022-02-28,6.5
1454,Zip,02816,RI,Kent County,Coventry,2022-02-28,3.8
1455,Zip,02817,RI,Kent County,West Greenwich,2022-02-28,4.6
1456,Zip,02818,RI,Kent County,East Greenwich,2022-02-28,4.0
1457,Zip,02822,RI,Washington County,Exeter,2022-02-28,8.0
1458,Zip,02824,RI,Providence County,North Smithfield,2022-02-28,6.0
1459,Zip,02825,RI,Providence County,Foster,2022-02-28,5.9
1460,Zip,02826,RI,Providence County,Burrillville,2022-02-28,6.3
1461,Zip,02827,RI,Kent County,Coventry,2022-02-28,3.4
1462,Zip,02828,RI,Providence County,Greenville,2022-02-28,6.2
1463,Zip,02830,RI,Providence County,Burrillville,2022-02-28,6.0
1464,Zip,02831,RI,Providence County,Scituate,2022-02-28,5.7
1465,Zip,02832,RI,Washington County,Hopkinton,2022-02-28,7.7
1466,Zip,02833,RI,Washington County,Hopkinton,2022-02-28,7.3
1467,Zip,02835,RI,Newport County,Jamestown,2022-02-28,7.7
1468,Zip,02836,RI,Washington County,Richmond,2022-02-28,8.4
1469,Zip,02837,RI,Newport County,Little Compton,2022-02-28,7.6
1470,Zip,02838,RI,Providence County,Manville,2022-02-28,5.9
1471,Zip,02839,RI,Providence County,Burrillville,2022-02-28,5.9
1472,Zip,02840,RI,Newport County,Newport,2022-02-28,6.1
1473,Zip,02842,RI,Newport County,Middletown,2022-02-28,6.1
1474,Zip,02852,RI,Washington County,North Kingstown,2022-02-28,8.9
1475,Zip,02857,RI,Providence County,Scituate,2022-02-28,6.0
1476,Zip,02858,RI,Providence County,Burrillville,2022-02-28,6.2
1477,Zip,02859,RI,Providence County,Burrillville,2022-02-28,6.4
1478,Zip,02860,RI,Providence County,Pawtucket,2022-02-28,7.4
1479,Zip,02861,RI,Providence County,Pawtucket,2022-02-28,8.1
1480,Zip,02863,RI,Providence County,Central Falls,2022-02-28,7.4
1481,Zip,02864,RI,Providence County,Cumberland,2022-02-28,6.2
1482,Zip,02865,RI,Providence County,Lincoln,2022-02-28,6.0
1483,Zip,02871,RI,Newport County,Portsmouth,2022-02-28,6.8
1484,Zip,02872,RI,Newport County,Portsmouth,2022-02-28,6.5
1485,Zip,02873,RI,Washington County,Hopkinton,2022-02-28,7.9
1486,Zip,02874,RI,Washington County,North Kingstown,2022-02-28,8.4
1487,Zip,02875,RI,Washington County,Richmond,2022-02-28,8.5
1488,Zip,02876,RI,Providence County,North Smithfield,2022-02-28,6.4
1489,Zip,02877,RI,Washington County,North Kingstown,2022-02-28,7.9
1490,Zip,02878,RI,Newport County,Tiverton,2022-02-28,6.9
1491,Zip,02879,RI,Washington County,South Kingstown,2022-02-28,8.9
1492,Zip,02881,RI,Washington County,Kingston,2022-02-28,8.8
1493,Zip,02882,RI,Washington County,Narragansett,2022-02-28,8.0
1494,Zip,02885,RI,Bristol County,Warren,2022-02-28,5.0
1495,Zip,02886,RI,Kent County,Warwick,2022-02-28,4.0
1496,Zip,02888,RI,Kent County,Warwick,2022-02-28,4.4
1497,Zip,02889,RI,Kent County,Warwick,2022-02-28,4.3
1498,Zip,02891,RI,Washington County,Westerly,2022-02-28,8.3
1499,Zip,02892,RI,Washington County,Richmond,2022-02-28,8.0
1500,Zip,02893,RI,Kent County,West Warwick,2022-02-28,4.2
1501,Zip,02894,RI,Washington County,Richmond,2022-02-28,8.2
1502,Zip,02895,RI,Providence County,Woonsocket,2022-02-28,6.5
1503,Zip,02896,RI,Providence County,North Smithfield,2022-02-28,6.7
1504,Zip,02898,RI,Washington County,Richmond,2022-02-28,7.6
1505,Zip,02903,RI,Providence County,Providence,2022-02-28,4.3
1506,Zip,02904,RI,Providence County,North Providence,2022-02-28,6.9
1507,Zip,02905,RI,Providence County,Cranston,2022-02-28,6.1
1508,Zip,02906,RI,Providence County,Providence,2022-02-28,6.1
1509,Zip,02907,RI,Providence County,Providence,2022-02-28,6.5
1510,Zip,02908,RI,Providence County,Providence,2022-02-28,6.6
1511,Zip,02909,RI,Providence County,Providence,2022-02-28,6.7
1512,Zip,02910,RI,Providence County,Cranston,2022-02-28,6.4
1513,Zip,02911,RI,Providence County,North Providence,2022-02-28,6.9
1514,Zip,02914,RI,Providence County,East Providence,2022-02-28,6.9
1515,Zip,02915,RI,Providence County,East Providence,2022-02-28,6.8
1516,Zip,02916,RI,Providence County,East Providence,2022-02-28,7.2
1517,Zip,02917,RI,Providence County,Smithfield,2022-02-28,6.0
1518,Zip,02919,RI,Providence County,Johnston,2022-02-28,6.5
1519,Zip,02920,RI,Providence County,Cranston,2022-02-28,6.0
1520,Zip,02921,RI,Providence County,Cranston,2022-02-28,5.6
1521,Zip,03031,NH,Hillsborough County,Amherst,2022-02-28,6.2
1522,Zip,03032,NH,Rockingham County,Auburn,2022-02-28,7.8
1523,Zip,03033,NH,Hillsborough County,Brookline,2022-02-28,6.7
1524,Zip,03034,NH,Rockingham County,Candia,2022-02-28,7.4
1525,Zip,03036,NH,Rockingham County,Chester,2022-02-28,8.1
1526,Zip,03037,NH,Rockingham County,Deerfield,2022-02-28,9.4
1527,Zip,03038,NH,Rockingham County,Derry,2022-02-28,7.8
1528,Zip,03042,NH,Rockingham County,Epping,2022-02-28,7.8
1529,Zip,03043,NH,Hillsborough County,Francestown,2022-02-28,6.0
1530,Zip,03044,NH,Rockingham County,Fremont,2022-02-28,7.8
1531,Zip,03045,NH,Hillsborough County,Goffstown,2022-02-28,6.5
1532,Zip,03046,NH,Merrimack County,Dunbarton,2022-02-28,6.8
1533,Zip,03047,NH,Hillsborough County,Greenfield,2022-02-28,5.1
1534,Zip,03048,NH,Hillsborough County,Greenville,2022-02-28,7.1
1535,Zip,03049,NH,Hillsborough County,Hollis,2022-02-28,5.8
1536,Zip,03051,NH,Hillsborough County,Hudson,2022-02-28,6.2
1537,Zip,03052,NH,Hillsborough County,Litchfield,2022-02-28,7.0
1538,Zip,03053,NH,Rockingham County,Londonderry,2022-02-28,7.4
1539,Zip,03054,NH,Hillsborough County,Merrimack,2022-02-28,7.2
1540,Zip,03055,NH,Hillsborough County,Milford,2022-02-28,6.8
1541,Zip,03057,NH,Hillsborough County,Mont Vernon,2022-02-28,6.4
1542,Zip,03060,NH,Hillsborough County,Nashua,2022-02-28,6.9
1543,Zip,03062,NH,Hillsborough County,Nashua,2022-02-28,6.3
1544,Zip,03063,NH,Hillsborough County,Nashua,2022-02-28,6.4
1545,Zip,03064,NH,Hillsborough County,Nashua,2022-02-28,6.9
1546,Zip,03070,NH,Hillsborough County,New Boston,2022-02-28,7.0
1547,Zip,03071,NH,Hillsborough County,New Ipswich,2022-02-28,6.3
1548,Zip,03076,NH,Hillsborough County,Pelham,2022-02-28,5.8
1549,Zip,03077,NH,Rockingham County,Raymond,2022-02-28,8.2
1550,Zip,03079,NH,Rockingham County,Salem,2022-02-28,7.2
1551,Zip,03082,NH,Hillsborough County,Lyndeborough,2022-02-28,7.2
1552,Zip,03084,NH,Hillsborough County,Temple,2022-02-28,6.0
1553,Zip,03086,NH,Hillsborough County,Wilton,2022-02-28,6.8
1554,Zip,03087,NH,Rockingham County,Windham,2022-02-28,9.5
1555,Zip,03101,NH,Hillsborough County,Manchester,2022-02-28,9.8
1556,Zip,03102,NH,Hillsborough County,Manchester,2022-02-28,6.8
1557,Zip,03103,NH,Hillsborough County,Manchester,2022-02-28,7.1
1558,Zip,03104,NH,Hillsborough County,Manchester,2022-02-28,7.0
1559,Zip,03106,NH,Merrimack County,Hooksett,2022-02-28,6.7
1560,Zip,03109,NH,Hillsborough County,Manchester,2022-02-28,7.1
1561,Zip,03110,NH,Hillsborough County,Bedford,2022-02-28,5.5
1562,Zip,03215,NH,Grafton County,Waterville Valley,2022-02-28,6.7
1563,Zip,03216,NH,Merrimack County,Andover,2022-02-28,7.2
1564,Zip,03217,NH,Grafton County,Ashland,2022-02-28,8.1
1565,Zip,03218,NH,Belknap County,Barnstead,2022-02-28,8.4
1566,Zip,03220,NH,Belknap County,Belmont,2022-02-28,7.7
1567,Zip,03221,NH,Merrimack County,Bradford,2022-02-28,8.9
1568,Zip,03222,NH,Grafton County,Bristol,2022-02-28,8.6
1569,Zip,03223,NH,Grafton County,Campton,2022-02-28,9.1
1570,Zip,03224,NH,Merrimack County,Canterbury,2022-02-28,7.4
1571,Zip,03225,NH,Belknap County,Barnstead,2022-02-28,7.6
1572,Zip,03226,NH,Belknap County,Center Harbor,2022-02-28,8.2
1573,Zip,03227,NH,Carroll County,Sandwich,2022-02-28,8.2
1574,Zip,03229,NH,Merrimack County,Hopkinton,2022-02-28,9.1
1575,Zip,03230,NH,Merrimack County,Danbury,2022-02-28,6.4
1576,Zip,03233,NH,Merrimack County,New London,2022-02-28,5.8
1577,Zip,03234,NH,Merrimack County,Epsom,2022-02-28,7.9
1578,Zip,03235,NH,Merrimack County,Franklin,2022-02-28,8.4
1579,Zip,03237,NH,Belknap County,Gilmanton,2022-02-28,8.6
1580,Zip,03240,NH,Grafton County,Grafton,2022-02-28,5.8
1581,Zip,03241,NH,Grafton County,Hebron,2022-02-28,7.0
1582,Zip,03242,NH,Merrimack County,Henniker,2022-02-28,7.5
1583,Zip,03243,NH,Merrimack County,Hill,2022-02-28,6.1
1584,Zip,03244,NH,Hillsborough County,Hillsborough,2022-02-28,8.8
1585,Zip,03245,NH,Grafton County,Holderness,2022-02-28,5.9
1586,Zip,03246,NH,Belknap County,Laconia,2022-02-28,7.5
1587,Zip,03249,NH,Belknap County,Gilford,2022-02-28,8.4
1588,Zip,03251,NH,Grafton County,Lincoln,2022-02-28,7.8
1589,Zip,03253,NH,Belknap County,Meredith,2022-02-28,8.3
1590,Zip,03254,NH,Carroll County,Moultonborough,2022-02-28,8.9
1591,Zip,03255,NH,Merrimack County,Newbury,2022-02-28,7.1
1592,Zip,03256,NH,Belknap County,New Hampton,2022-02-28,7.6
1593,Zip,03257,NH,Merrimack County,New London,2022-02-28,7.8
1594,Zip,03258,NH,Merrimack County,Chichester,2022-02-28,8.0
1595,Zip,03259,NH,Carroll County,Sandwich,2022-02-28,9.1
1596,Zip,03260,NH,Merrimack County,Sutton,2022-02-28,6.0
1597,Zip,03261,NH,Rockingham County,Northwood,2022-02-28,7.4
1598,Zip,03262,NH,Grafton County,Woodstock,2022-02-28,9.0
1599,Zip,03263,NH,Merrimack County,Pittsfield,2022-02-28,7.9
1600,Zip,03264,NH,Grafton County,Plymouth,2022-02-28,7.1
1601,Zip,03266,NH,Grafton County,Rumney,2022-02-28,8.1
1602,Zip,03268,NH,Merrimack County,Salisbury,2022-02-28,8.6
1603,Zip,03269,NH,Belknap County,Sanbornton,2022-02-28,8.2
1604,Zip,03273,NH,Merrimack County,Sutton,2022-02-28,6.7
1605,Zip,03275,NH,Merrimack County,Suncook,2022-02-28,8.0
1606,Zip,03276,NH,Merrimack County,Northfield,2022-02-28,7.8
1607,Zip,03278,NH,Merrimack County,Warner,2022-02-28,8.0
1608,Zip,03279,NH,Grafton County,Warren,2022-02-28,8.2
1609,Zip,03280,NH,Sullivan County,Washington,2022-02-28,7.1
1610,Zip,03281,NH,Hillsborough County,Weare,2022-02-28,7.7
1611,Zip,03282,NH,Grafton County,Wentworth,2022-02-28,8.5
1612,Zip,03284,NH,Sullivan County,Springfield,2022-02-28,5.7
1613,Zip,03285,NH,Grafton County,Thornton,2022-02-28,9.1
1614,Zip,03287,NH,Merrimack County,Wilmot,2022-02-28,8.7
1615,Zip,03290,NH,Rockingham County,Nottingham,2022-02-28,8.4
1616,Zip,03291,NH,Rockingham County,Nottingham,2022-02-28,7.8
1617,Zip,03293,NH,Grafton County,Woodstock,2022-02-28,9.9
1618,Zip,03301,NH,Merrimack County,Concord,2022-02-28,7.1
1619,Zip,03303,NH,Merrimack County,Concord,2022-02-28,7.3
1620,Zip,03304,NH,Merrimack County,Bow,2022-02-28,7.4
1621,Zip,03307,NH,Merrimack County,Loudon,2022-02-28,7.3
1622,Zip,03431,NH,Cheshire County,Keene,2022-02-28,6.7
1623,Zip,03440,NH,Hillsborough County,Antrim,2022-02-28,5.8
1624,Zip,03441,NH,Cheshire County,Winchester,2022-02-28,7.1
1625,Zip,03442,NH,Hillsborough County,Bennington,2022-02-28,6.6
1626,Zip,03443,NH,Cheshire County,Chesterfield,2022-02-28,5.7
1627,Zip,03444,NH,Cheshire County,Dublin,2022-02-28,6.2
1628,Zip,03445,NH,Cheshire County,Sullivan,2022-02-28,7.5
1629,Zip,03446,NH,Cheshire County,Swanzey,2022-02-28,7.5
1630,Zip,03447,NH,Cheshire County,Fitzwilliam,2022-02-28,6.8
1631,Zip,03448,NH,Cheshire County,Gilsum,2022-02-28,6.4
1632,Zip,03449,NH,Hillsborough County,Hancock,2022-02-28,5.1
1633,Zip,03450,NH,Cheshire County,Harrisville,2022-02-28,5.3
1634,Zip,03451,NH,Cheshire County,Hinsdale,2022-02-28,7.2
1635,Zip,03452,NH,Cheshire County,Jaffrey,2022-02-28,5.8
1636,Zip,03455,NH,Cheshire County,Marlborough,2022-02-28,5.8
1637,Zip,03456,NH,Cheshire County,Marlow,2022-02-28,4.7
1638,Zip,03457,NH,Cheshire County,Nelson,2022-02-28,5.5
1639,Zip,03458,NH,Hillsborough County,Peterborough,2022-02-28,6.3
1640,Zip,03461,NH,Cheshire County,Rindge,2022-02-28,8.4
1641,Zip,03462,NH,Cheshire County,Chesterfield,2022-02-28,5.8
1642,Zip,03464,NH,Cheshire County,Stoddard,2022-02-28,7.6
1643,Zip,03465,NH,Cheshire County,Troy,2022-02-28,9.1
1644,Zip,03466,NH,Cheshire County,West Chesterfield,2022-02-28,5.6
1645,Zip,03467,NH,Cheshire County,Westmoreland,2022-02-28,5.8
1646,Zip,03470,NH,Cheshire County,Winchester,2022-02-28,6.5
1647,Zip,03561,NH,Grafton County,Littleton,2022-02-28,7.3
1648,Zip,03570,NH,Coos County,Berlin,2022-02-28,7.0
1649,Zip,03574,NH,Grafton County,Bethlehem,2022-02-28,7.9
1650,Zip,03575,TX,Bosque County,Clifton,2022-02-28,4.3
1651,Zip,03576,NH,Coos County,Colebrook,2022-02-28,6.6
1652,Zip,03579,NH,Coos County,Errol,2022-02-28,6.4
1653,Zip,03580,NH,Grafton County,Franconia,2022-02-28,7.4
1654,Zip,03581,NH,Coos County,Gorham,2022-02-28,6.8
1655,Zip,03582,NH,Coos County,Stark,2022-02-28,7.0
1656,Zip,03583,NH,Coos County,Jefferson,2022-02-28,6.6
1657,Zip,03584,NH,Coos County,Lancaster,2022-02-28,6.9
1658,Zip,03585,NH,Grafton County,Lisbon,2022-02-28,7.7
1659,Zip,03586,NH,Grafton County,Sugar Hill,2022-02-28,6.8
1660,Zip,03588,NH,Coos County,Milan,2022-02-28,6.7
1661,Zip,03590,NH,Coos County,Stratford,2022-02-28,7.0
1662,Zip,03592,NH,Coos County,Pittsburg,2022-02-28,6.9
1663,Zip,03593,NH,Coos County,Randolph,2022-02-28,6.0
1664,Zip,03595,NH,Coos County,Carroll,2022-02-28,5.9
1665,Zip,03598,NH,Coos County,Whitefield,2022-02-28,6.9
1666,Zip,03601,NH,Sullivan County,Acworth,2022-02-28,6.6
1667,Zip,03602,NH,Cheshire County,Alstead,2022-02-28,7.7
1668,Zip,03603,NH,Sullivan County,Charlestown,2022-02-28,6.5
1669,Zip,03605,NH,Sullivan County,Lempster,2022-02-28,6.3
1670,Zip,03607,NH,Sullivan County,Acworth,2022-02-28,6.1
1671,Zip,03608,NH,Cheshire County,Walpole,2022-02-28,5.6
1672,Zip,03609,NH,Cheshire County,Walpole,2022-02-28,7.6
1673,Zip,03740,NH,Grafton County,Bath,2022-02-28,6.2
1674,Zip,03741,NH,Grafton County,Canaan,2022-02-28,7.3
1675,Zip,03743,NH,Sullivan County,Claremont,2022-02-28,6.5
1676,Zip,03745,NH,Sullivan County,Cornish,2022-02-28,6.0
1677,Zip,03748,NH,Grafton County,Enfield,2022-02-28,8.2
